Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2019,Average per capita transfer - School Feeding (preT),per_sa_sf.avt_pop_preT_tot,0.0932619437581317
Sri Lanka,LKA,2016,Average per capita transfer - School Feeding (preT),per_sa_sf.avt_pop_preT_tot,0.119605581515715
Sri Lanka,LKA,2012,Average per capita transfer - School Feeding (preT),per_sa_sf.avt_pop_preT_tot,0.130492018616695
Sri Lanka,LKA,2019,Average per capita transfer - School Feeding -rural,per_sa_sf.avt_pop_rur,0.0908233278620301
Sri Lanka,LKA,2016,Average per capita transfer - School Feeding -rural,per_sa_sf.avt_pop_rur,0.118352068081697
Sri Lanka,LKA,2012,Average per capita transfer - School Feeding -rural,per_sa_sf.avt_pop_rur,0.133598962742787
Sri Lanka,LKA,2019,Average per capita transfer - School Feeding,per_sa_sf.avt_pop_tot,0.0932619437581317
Sri Lanka,LKA,2016,Average per capita transfer - School Feeding,per_sa_sf.avt_pop_tot,0.119605581515715
Sri Lanka,LKA,2012,Average per capita transfer - School Feeding,per_sa_sf.avt_pop_tot,0.130492018616695
Sri Lanka,LKA,2012,Average per capita transfer - School Feeding -urban,per_sa_sf.avt_pop_urb,0.0913139730421307
Sri Lanka,LKA,2019,Average per capita transfer held by 1st quintile (poorest) - School Feeding (preT),per_sa_sf.avt_q1_preT_tot,0.0897183796393998
Sri Lanka,LKA,2016,Average per capita transfer held by 1st quintile (poorest) - School Feeding (preT),per_sa_sf.avt_q1_preT_tot,0.120356779281809
Sri Lanka,LKA,2012,Average per capita transfer held by 1st quintile (poorest) - School Feeding (preT),per_sa_sf.avt_q1_preT_tot,0.134880085858044
Sri Lanka,LKA,2019,Average per capita transfer held by 1st quintile (poorest) - School Feeding -rural,per_sa_sf.avt_q1_rur,0.0860594073214151
Sri Lanka,LKA,2016,Average per capita transfer held by 1st quintile (poorest) - School Feeding -rural,per_sa_sf.avt_q1_rur,0.102960623813667
Sri Lanka,LKA,2012,Average per capita transfer held by 1st quintile (poorest) - School Feeding -rural,per_sa_sf.avt_q1_rur,0.122654155760417
Sri Lanka,LKA,2019,Average per capita transfer held by 1st quintile (poorest) - School Feeding,per_sa_sf.avt_q1_tot,0.0893998650353928
Sri Lanka,LKA,2016,Average per capita transfer held by 1st quintile (poorest) - School Feeding,per_sa_sf.avt_q1_tot,0.112389031644088
Sri Lanka,LKA,2012,Average per capita transfer held by 1st quintile (poorest) - School Feeding,per_sa_sf.avt_q1_tot,0.128655805386279
Sri Lanka,LKA,2012,Average per capita transfer held by 1st quintile (poorest) - School Feeding -urban,per_sa_sf.avt_q1_urb,0.0944741460594374
Sri Lanka,LKA,2019,Average per capita transfer held by 2nd quintile - School Feeding (preT),per_sa_sf.avt_q2_preT_tot,0.0959217806808188
Sri Lanka,LKA,2016,Average per capita transfer held by 2nd quintile - School Feeding (preT),per_sa_sf.avt_q2_preT_tot,0.115665365373894
Sri Lanka,LKA,2012,Average per capita transfer held by 2nd quintile - School Feeding (preT),per_sa_sf.avt_q2_preT_tot,0.127979974799035
Sri Lanka,LKA,2019,Average per capita transfer held by 2nd quintile - School Feeding -rural,per_sa_sf.avt_q2_rur,0.0897725338193868
Sri Lanka,LKA,2016,Average per capita transfer held by 2nd quintile - School Feeding -rural,per_sa_sf.avt_q2_rur,0.121399600882141
Sri Lanka,LKA,2012,Average per capita transfer held by 2nd quintile - School Feeding -rural,per_sa_sf.avt_q2_rur,0.143677011062097
Sri Lanka,LKA,2019,Average per capita transfer held by 2nd quintile - School Feeding,per_sa_sf.avt_q2_tot,0.0964543136150691
Sri Lanka,LKA,2016,Average per capita transfer held by 2nd quintile - School Feeding,per_sa_sf.avt_q2_tot,0.111285531084342
Sri Lanka,LKA,2012,Average per capita transfer held by 2nd quintile - School Feeding,per_sa_sf.avt_q2_tot,0.126890024527371
Sri Lanka,LKA,2012,Average per capita transfer held by 2nd quintile - School Feeding -urban,per_sa_sf.avt_q2_urb,0.0745952799880597
Sri Lanka,LKA,2019,Average per capita transfer held by 3rd quintile - School Feeding (preT),per_sa_sf.avt_q3_preT_tot,0.0939842656190976
Sri Lanka,LKA,2016,Average per capita transfer held by 3rd quintile - School Feeding (preT),per_sa_sf.avt_q3_preT_tot,0.12479120340377
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile - School Feeding (preT),per_sa_sf.avt_q3_preT_tot,0.120458180490724
Sri Lanka,LKA,2019,Average per capita transfer held by 3rd quintile - School Feeding -rural,per_sa_sf.avt_q3_rur,0.0829841944941602
Sri Lanka,LKA,2016,Average per capita transfer held by 3rd quintile - School Feeding -rural,per_sa_sf.avt_q3_rur,0.118429389827664
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile - School Feeding -rural,per_sa_sf.avt_q3_rur,0.122448899769885
Sri Lanka,LKA,2019,Average per capita transfer held by 3rd quintile - School Feeding,per_sa_sf.avt_q3_tot,0.0805002573688166
Sri Lanka,LKA,2016,Average per capita transfer held by 3rd quintile - School Feeding,per_sa_sf.avt_q3_tot,0.127561525087867
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile - School Feeding,per_sa_sf.avt_q3_tot,0.124379018037868
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile - School Feeding -urban,per_sa_sf.avt_q3_urb,0.0779110111818115
Sri Lanka,LKA,2019,Average per capita transfer held by 4th quintile - School Feeding (preT),per_sa_sf.avt_q4_preT_tot,0.0890392360762349
Sri Lanka,LKA,2016,Average per capita transfer held by 4th quintile - School Feeding (preT),per_sa_sf.avt_q4_preT_tot,0.117076344793697
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile - School Feeding (preT),per_sa_sf.avt_q4_preT_tot,0.137645303531295
Sri Lanka,LKA,2019,Average per capita transfer held by 4th quintile - School Feeding -rural,per_sa_sf.avt_q4_rur,0.102927402274144
Sri Lanka,LKA,2016,Average per capita transfer held by 4th quintile - School Feeding -rural,per_sa_sf.avt_q4_rur,0.127029101999504
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile - School Feeding -rural,per_sa_sf.avt_q4_rur,0.149164208594852
Sri Lanka,LKA,2019,Average per capita transfer held by 4th quintile - School Feeding,per_sa_sf.avt_q4_tot,0.107448362798707
Sri Lanka,LKA,2016,Average per capita transfer held by 4th quintile - School Feeding,per_sa_sf.avt_q4_tot,0.134553993944621
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile - School Feeding,per_sa_sf.avt_q4_tot,0.147132696962038
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile - School Feeding -urban,per_sa_sf.avt_q4_urb,0.130142058641875
Sri Lanka,LKA,2019,Average per capita transfer held by 5th quintile (richest) - School Feeding (preT),per_sa_sf.avt_q5_preT_tot,0.100251304043743
Sri Lanka,LKA,2016,Average per capita transfer held by 5th quintile (richest) - School Feeding (preT),per_sa_sf.avt_q5_preT_tot,0.1201413051887
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) - School Feeding (preT),per_sa_sf.avt_q5_preT_tot,0.12477403537245
Sri Lanka,LKA,2019,Average per capita transfer held by 5th quintile (richest) - School Feeding -rural,per_sa_sf.avt_q5_rur,0.0976008631310431
Sri Lanka,LKA,2016,Average per capita transfer held by 5th quintile (richest) - School Feeding -rural,per_sa_sf.avt_q5_rur,0.131587474596463
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) - School Feeding -rural,per_sa_sf.avt_q5_rur,0.149644038370175
Sri Lanka,LKA,2019,Average per capita transfer held by 5th quintile (richest) - School Feeding,per_sa_sf.avt_q5_tot,0.101168747645785
Sri Lanka,LKA,2016,Average per capita transfer held by 5th quintile (richest) - School Feeding,per_sa_sf.avt_q5_tot,0.120791161315495
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) - School Feeding,per_sa_sf.avt_q5_tot,0.139468256590612
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) - School Feeding -urban,per_sa_sf.avt_q5_urb,0.0847403093924189
Sri Lanka,LKA,2019,Benefits incidence in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.ben_ep_preT_tot,3.32696975428089
Sri Lanka,LKA,2016,Benefits incidence in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.ben_ep_preT_tot,3.48106332843895
Sri Lanka,LKA,2012,Benefits incidence in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.ben_ep_preT_tot,11.8234638625278
Sri Lanka,LKA,2019,Benefits incidence in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.ben_ep_tot,0.698477588941629
Sri Lanka,LKA,2016,Benefits incidence in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.ben_ep_tot,0.847461013954666
Sri Lanka,LKA,2012,Benefits incidence in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.ben_ep_tot,8.26708744044969
Sri Lanka,LKA,2019,Benefits incidence in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.ben_q1_preT_tot,26.2513978196394
Sri Lanka,LKA,2016,Benefits incidence in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.ben_q1_preT_tot,29.3227378513398
Sri Lanka,LKA,2012,Benefits incidence in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.ben_q1_preT_tot,41.8474048534079
Sri Lanka,LKA,2019,Benefits incidence in 1st quintile (poorest) (%) - School Feeding -rural,per_sa_sf.ben_q1_rur,22.6384635970083
Sri Lanka,LKA,2016,Benefits incidence in 1st quintile (poorest) (%) - School Feeding -rural,per_sa_sf.ben_q1_rur,21.2236771026069
Sri Lanka,LKA,2012,Benefits incidence in 1st quintile (poorest) (%) - School Feeding -rural,per_sa_sf.ben_q1_rur,32.1045007853753
Sri Lanka,LKA,2019,Benefits incidence in 1st quintile (poorest) (%) - School Feeding,per_sa_sf.ben_q1_tot,25.2131221323172
Sri Lanka,LKA,2016,Benefits incidence in 1st quintile (poorest) (%) - School Feeding,per_sa_sf.ben_q1_tot,25.808714659578
Sri Lanka,LKA,2012,Benefits incidence in 1st quintile (poorest) (%) - School Feeding,per_sa_sf.ben_q1_tot,38.7060042271067
Sri Lanka,LKA,2012,Benefits incidence in 1st quintile (poorest) (%) - School Feeding -urban,per_sa_sf.ben_q1_urb,60.911592225502
Sri Lanka,LKA,2019,Benefits incidence in 2nd quintile (%) - School Feeding (preT),per_sa_sf.ben_q2_preT_tot,25.9564190419958
Sri Lanka,LKA,2016,Benefits incidence in 2nd quintile (%) - School Feeding (preT),per_sa_sf.ben_q2_preT_tot,24.6866376445416
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) - School Feeding (preT),per_sa_sf.ben_q2_preT_tot,24.6355230123572
Sri Lanka,LKA,2019,Benefits incidence in 2nd quintile (%) - School Feeding -rural,per_sa_sf.ben_q2_rur,22.4608571675972
Sri Lanka,LKA,2016,Benefits incidence in 2nd quintile (%) - School Feeding -rural,per_sa_sf.ben_q2_rur,27.611800462612
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) - School Feeding -rural,per_sa_sf.ben_q2_rur,25.3336017214211
Sri Lanka,LKA,2019,Benefits incidence in 2nd quintile (%) - School Feeding,per_sa_sf.ben_q2_tot,25.6439409630649
Sri Lanka,LKA,2016,Benefits incidence in 2nd quintile (%) - School Feeding,per_sa_sf.ben_q2_tot,24.3394256381316
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) - School Feeding,per_sa_sf.ben_q2_tot,24.4949437767999
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) - School Feeding -urban,per_sa_sf.ben_q2_urb,18.4364127817854
Sri Lanka,LKA,2019,Benefits incidence in 3rd quintile (%) - School Feeding (preT),per_sa_sf.ben_q3_preT_tot,20.7915134305307
Sri Lanka,LKA,2016,Benefits incidence in 3rd quintile (%) - School Feeding (preT),per_sa_sf.ben_q3_preT_tot,22.3550884063231
Sri Lanka,LKA,2012,Benefits incidence in 3rd quintile (%) - School Feeding (preT),per_sa_sf.ben_q3_preT_tot,14.3167419458419
Sri Lanka,LKA,2019,Benefits incidence in 3rd quintile (%) - School Feeding -rural,per_sa_sf.ben_q3_rur,19.9179773075589
Sri Lanka,LKA,2016,Benefits incidence in 3rd quintile (%) - School Feeding -rural,per_sa_sf.ben_q3_rur,20.4955697820562
Sri Lanka,LKA,2012,Benefits incidence in 3rd quintile (%) - School Feeding -rural,per_sa_sf.ben_q3_rur,17.3090980568436
Sri Lanka,LKA,2019,Benefits incidence in 3rd quintile (%) - School Feeding,per_sa_sf.ben_q3_tot,19.1774054463295
Sri Lanka,LKA,2016,Benefits incidence in 3rd quintile (%) - School Feeding,per_sa_sf.ben_q3_tot,23.0048685483939
Sri Lanka,LKA,2012,Benefits incidence in 3rd quintile (%) - School Feeding,per_sa_sf.ben_q3_tot,15.5273056360526
Sri Lanka,LKA,2012,Benefits incidence in 3rd quintile (%) - School Feeding -urban,per_sa_sf.ben_q3_urb,6.72180613274022
Sri Lanka,LKA,2019,Benefits incidence in 4th quintile (%) - School Feeding (preT),per_sa_sf.ben_q4_preT_tot,14.7267946536273
Sri Lanka,LKA,2016,Benefits incidence in 4th quintile (%) - School Feeding (preT),per_sa_sf.ben_q4_preT_tot,14.4420466954466
Sri Lanka,LKA,2012,Benefits incidence in 4th quintile (%) - School Feeding (preT),per_sa_sf.ben_q4_preT_tot,12.2148948582279
Sri Lanka,LKA,2019,Benefits incidence in 4th quintile (%) - School Feeding -rural,per_sa_sf.ben_q4_rur,20.1092638975486
Sri Lanka,LKA,2016,Benefits incidence in 4th quintile (%) - School Feeding -rural,per_sa_sf.ben_q4_rur,19.166235272311
Sri Lanka,LKA,2012,Benefits incidence in 4th quintile (%) - School Feeding -rural,per_sa_sf.ben_q4_rur,15.2199088894977
Sri Lanka,LKA,2019,Benefits incidence in 4th quintile (%) - School Feeding,per_sa_sf.ben_q4_tot,17.4236901376203
Sri Lanka,LKA,2016,Benefits incidence in 4th quintile (%) - School Feeding,per_sa_sf.ben_q4_tot,17.5607860266293
Sri Lanka,LKA,2012,Benefits incidence in 4th quintile (%) - School Feeding,per_sa_sf.ben_q4_tot,13.1687134910813
Sri Lanka,LKA,2012,Benefits incidence in 4th quintile (%) - School Feeding -urban,per_sa_sf.ben_q4_urb,11.5223178058051
Sri Lanka,LKA,2019,Benefits incidence in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.ben_q5_preT_tot,12.2738750542069
Sri Lanka,LKA,2016,Benefits incidence in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.ben_q5_preT_tot,9.19348940234894
Sri Lanka,LKA,2012,Benefits incidence in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.ben_q5_preT_tot,6.98543533016513
Sri Lanka,LKA,2019,Benefits incidence in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.ben_q5_rur,14.8734380302869
Sri Lanka,LKA,2016,Benefits incidence in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.ben_q5_rur,11.5027173804139
Sri Lanka,LKA,2012,Benefits incidence in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.ben_q5_rur,10.0328905468623
Sri Lanka,LKA,2019,Benefits incidence in 5th quintile (richest) (%) - School Feeding,per_sa_sf.ben_q5_tot,12.5418413206681
Sri Lanka,LKA,2016,Benefits incidence in 5th quintile (richest) (%) - School Feeding,per_sa_sf.ben_q5_tot,9.28620512726726
Sri Lanka,LKA,2012,Benefits incidence in 5th quintile (richest) (%) - School Feeding,per_sa_sf.ben_q5_tot,8.10303286895942
Sri Lanka,LKA,2012,Benefits incidence in 5th quintile (richest) (%) - School Feeding -urban,per_sa_sf.ben_q5_urb,2.40787105416726
Sri Lanka,LKA,2019,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.bry_ep_preT_tot,2.91308165853723
Sri Lanka,LKA,2016,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.bry_ep_preT_tot,3.32489858637461
Sri Lanka,LKA,2012,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.bry_ep_preT_tot,10.1893337885117
Sri Lanka,LKA,2019,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.bry_ep_tot,0.583164894957375
Sri Lanka,LKA,2016,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.bry_ep_tot,1.25076253970095
Sri Lanka,LKA,2012,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.bry_ep_tot,7.59444921889766
Sri Lanka,LKA,2019,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.bry_q1_preT_tot,27.2882367789933
Sri Lanka,LKA,2016,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.bry_q1_preT_tot,29.139722193218
Sri Lanka,LKA,2012,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.bry_q1_preT_tot,40.4859790713545
Sri Lanka,LKA,2019,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding -rural,per_sa_sf.bry_q1_rur,23.8916425938723
Sri Lanka,LKA,2016,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding -rural,per_sa_sf.bry_q1_rur,24.3963758605187
Sri Lanka,LKA,2012,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding -rural,per_sa_sf.bry_q1_rur,34.9692839815324
Sri Lanka,LKA,2019,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding,per_sa_sf.bry_q1_tot,26.3023302925588
Sri Lanka,LKA,2016,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding,per_sa_sf.bry_q1_tot,27.4659037441255
Sri Lanka,LKA,2012,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding,per_sa_sf.bry_q1_tot,39.2584276241306
Sri Lanka,LKA,2012,Beneficiary incidence in 1st quintile (poorest) (%) - School Feeding -urban,per_sa_sf.bry_q1_urb,58.8740911924563
Sri Lanka,LKA,2019,Beneficiary incidence in 2nd quintile (%) - School Feeding (preT),per_sa_sf.bry_q2_preT_tot,25.236667581393
Sri Lanka,LKA,2016,Beneficiary incidence in 2nd quintile (%) - School Feeding (preT),per_sa_sf.bry_q2_preT_tot,25.5276040636584
Sri Lanka,LKA,2012,Beneficiary incidence in 2nd quintile (%) - School Feeding (preT),per_sa_sf.bry_q2_preT_tot,25.1190792357054
Sri Lanka,LKA,2019,Beneficiary incidence in 2nd quintile (%) - School Feeding -rural,per_sa_sf.bry_q2_rur,22.7237631356059
Sri Lanka,LKA,2016,Beneficiary incidence in 2nd quintile (%) - School Feeding -rural,per_sa_sf.bry_q2_rur,26.9186526517652
Sri Lanka,LKA,2012,Beneficiary incidence in 2nd quintile (%) - School Feeding -rural,per_sa_sf.bry_q2_rur,23.5566071948556
Sri Lanka,LKA,2019,Beneficiary incidence in 2nd quintile (%) - School Feeding,per_sa_sf.bry_q2_tot,24.7951977490467
Sri Lanka,LKA,2016,Beneficiary incidence in 2nd quintile (%) - School Feeding,per_sa_sf.bry_q2_tot,26.1591163634824
Sri Lanka,LKA,2012,Beneficiary incidence in 2nd quintile (%) - School Feeding,per_sa_sf.bry_q2_tot,25.1902753683177
Sri Lanka,LKA,2012,Beneficiary incidence in 2nd quintile (%) - School Feeding -urban,per_sa_sf.bry_q2_urb,22.5684802043644
Sri Lanka,LKA,2019,Beneficiary incidence in 3rd quintile (%) - School Feeding (preT),per_sa_sf.bry_q3_preT_tot,20.6317189737191
Sri Lanka,LKA,2016,Beneficiary incidence in 3rd quintile (%) - School Feeding (preT),per_sa_sf.bry_q3_preT_tot,21.4261364242339
Sri Lanka,LKA,2012,Beneficiary incidence in 3rd quintile (%) - School Feeding (preT),per_sa_sf.bry_q3_preT_tot,15.5092875296342
Sri Lanka,LKA,2019,Beneficiary incidence in 3rd quintile (%) - School Feeding -rural,per_sa_sf.bry_q3_rur,21.7995365789833
Sri Lanka,LKA,2016,Beneficiary incidence in 3rd quintile (%) - School Feeding -rural,per_sa_sf.bry_q3_rur,20.4821883634536
Sri Lanka,LKA,2012,Beneficiary incidence in 3rd quintile (%) - School Feeding -rural,per_sa_sf.bry_q3_rur,18.8852456065613
Sri Lanka,LKA,2019,Beneficiary incidence in 3rd quintile (%) - School Feeding,per_sa_sf.bry_q3_tot,22.2175949074082
Sri Lanka,LKA,2016,Beneficiary incidence in 3rd quintile (%) - School Feeding,per_sa_sf.bry_q3_tot,21.570067295197
Sri Lanka,LKA,2012,Beneficiary incidence in 3rd quintile (%) - School Feeding,per_sa_sf.bry_q3_tot,16.2904442251667
Sri Lanka,LKA,2012,Beneficiary incidence in 3rd quintile (%) - School Feeding -urban,per_sa_sf.bry_q3_urb,7.87815245481965
Sri Lanka,LKA,2019,Beneficiary incidence in 4th quintile (%) - School Feeding (preT),per_sa_sf.bry_q4_preT_tot,15.4252165140793
Sri Lanka,LKA,2016,Beneficiary incidence in 4th quintile (%) - School Feeding (preT),per_sa_sf.bry_q4_preT_tot,14.7540427259649
Sri Lanka,LKA,2012,Beneficiary incidence in 4th quintile (%) - School Feeding (preT),per_sa_sf.bry_q4_preT_tot,11.5800993302938
Sri Lanka,LKA,2019,Beneficiary incidence in 4th quintile (%) - School Feeding -rural,per_sa_sf.bry_q4_rur,17.7444512119972
Sri Lanka,LKA,2016,Beneficiary incidence in 4th quintile (%) - School Feeding -rural,per_sa_sf.bry_q4_rur,17.8570386321964
Sri Lanka,LKA,2012,Beneficiary incidence in 4th quintile (%) - School Feeding -rural,per_sa_sf.bry_q4_rur,13.6317154083489
Sri Lanka,LKA,2019,Beneficiary incidence in 4th quintile (%) - School Feeding,per_sa_sf.bry_q4_tot,15.1232384314506
Sri Lanka,LKA,2016,Beneficiary incidence in 4th quintile (%) - School Feeding,per_sa_sf.bry_q4_tot,15.6098526919424
Sri Lanka,LKA,2012,Beneficiary incidence in 4th quintile (%) - School Feeding,per_sa_sf.bry_q4_tot,11.6793346517632
Sri Lanka,LKA,2012,Beneficiary incidence in 4th quintile (%) - School Feeding -urban,per_sa_sf.bry_q4_urb,8.08461636831375
Sri Lanka,LKA,2019,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.bry_q5_preT_tot,11.4181601518152
Sri Lanka,LKA,2016,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.bry_q5_preT_tot,9.15249459292483
Sri Lanka,LKA,2012,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.bry_q5_preT_tot,7.30555483301211
Sri Lanka,LKA,2019,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.bry_q5_rur,13.8406064795413
Sri Lanka,LKA,2016,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.bry_q5_rur,10.3457444920662
Sri Lanka,LKA,2012,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.bry_q5_rur,8.95714780870187
Sri Lanka,LKA,2019,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding,per_sa_sf.bry_q5_tot,11.5616386195356
Sri Lanka,LKA,2016,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding,per_sa_sf.bry_q5_tot,9.19505990525269
Sri Lanka,LKA,2012,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding,per_sa_sf.bry_q5_tot,7.58151813062183
Sri Lanka,LKA,2012,Beneficiary incidence in 5th quintile (richest) (%) - School Feeding -urban,per_sa_sf.bry_q5_urb,2.59465978004591
Sri Lanka,LKA,2019,Benefit-cost ratio -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf.cba_ep_tot,0.008671346836305
Sri Lanka,LKA,2016,Benefit-cost ratio -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf.cba_ep_tot,0.0112945506276202
Sri Lanka,LKA,2012,Benefit-cost ratio -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf.cba_ep_tot,0.0925336863505917
Sri Lanka,LKA,2019,Benefit-cost ratio -  School-feeding -1st quintile (poorest) -rural,per_sa_sf.cba_q1_rur,0.23278476446747
Sri Lanka,LKA,2016,Benefit-cost ratio -  School-feeding -1st quintile (poorest) -rural,per_sa_sf.cba_q1_rur,0.253102339990091
Sri Lanka,LKA,2012,Benefit-cost ratio -  School-feeding -1st quintile (poorest) -rural,per_sa_sf.cba_q1_rur,0.376682757376668
Sri Lanka,LKA,2019,Benefit-cost ratio -  School-feeding -1st quintile (poorest),per_sa_sf.cba_q1_tot,0.258924494083556
Sri Lanka,LKA,2016,Benefit-cost ratio -  School-feeding -1st quintile (poorest),per_sa_sf.cba_q1_tot,0.274546820346695
Sri Lanka,LKA,2012,Benefit-cost ratio -  School-feeding -1st quintile (poorest),per_sa_sf.cba_q1_tot,0.402538270304318
Sri Lanka,LKA,2012,Benefit-cost ratio -  School-feeding - 1st quintile (poorest) -urban,per_sa_sf.cba_q1_urb,0.619227763806612
Sri Lanka,LKA,2019,Coverage in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.cov_ep_preT_tot,3.97740591250902
Sri Lanka,LKA,2016,Coverage in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.cov_ep_preT_tot,5.63236297156363
Sri Lanka,LKA,2012,Coverage in extreme poor (<$2.15 a day) (%) - School Feeding (preT),per_sa_sf.cov_ep_preT_tot,14.3385137104758
Sri Lanka,LKA,2019,Coverage in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.cov_ep_tot,2.12334533954162
Sri Lanka,LKA,2016,Coverage in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.cov_ep_tot,4.25421798190004
Sri Lanka,LKA,2012,Coverage in extreme poor (<$2.15 a day) (%) - School Feeding,per_sa_sf.cov_ep_tot,14.7953444631796
Sri Lanka,LKA,2019,Coverage (%) - School Feeding (preT),per_sa_sf.cov_pop_preT_tot,3.12849218409656
Sri Lanka,LKA,2016,Coverage (%) - School Feeding (preT),per_sa_sf.cov_pop_preT_tot,4.38398489634429
Sri Lanka,LKA,2012,Coverage (%) - School Feeding (preT),per_sa_sf.cov_pop_preT_tot,4.66087700710972
Sri Lanka,LKA,2019,Coverage (%) - School Feeding -rural,per_sa_sf.cov_pop_rur,3.58851848799708
Sri Lanka,LKA,2016,Coverage (%) - School Feeding -rural,per_sa_sf.cov_pop_rur,5.09663394541356
Sri Lanka,LKA,2012,Coverage (%) - School Feeding -rural,per_sa_sf.cov_pop_rur,5.26067783242739
Sri Lanka,LKA,2019,Coverage (%) - School Feeding,per_sa_sf.cov_pop_tot,3.12849218409656
Sri Lanka,LKA,2016,Coverage (%) - School Feeding,per_sa_sf.cov_pop_tot,4.38398489634429
Sri Lanka,LKA,2012,Coverage (%) - School Feeding,per_sa_sf.cov_pop_tot,4.66087700710972
Sri Lanka,LKA,2012,Coverage (%) - School Feeding -urban,per_sa_sf.cov_pop_urb,1.91198115941227
Sri Lanka,LKA,2019,Coverage in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.cov_q1_preT_tot,4.2691548599266
Sri Lanka,LKA,2016,Coverage in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.cov_q1_preT_tot,6.38883814415654
Sri Lanka,LKA,2012,Coverage in 1st quintile (poorest) (%) - School Feeding (preT),per_sa_sf.cov_q1_preT_tot,9.43561751391774
Sri Lanka,LKA,2019,Coverage in 1st quintile (poorest) (%) - School Feeding -rural,per_sa_sf.cov_q1_rur,4.28755213286884
